ID,LATITUDE,LONGITUDE,STEAM_INJECTION,PRESSURE,TEMPERATURE,RECEIVEDTIME
90227679,39.4699779,-0.3716071,120,1999,17,2023.11.28 03:05:42.0 AM
90311276,39.4775211,-0.3778132,190,2900,15,2023.11.28 03:05:42.0 AM
91076180,39.4557612,-0.387218,62,625,10,2023.11.28 03:05:41.0 AM
90323746,39.4705682,-0.3912589,92,1300,14,2023.11.28 03:05:41.0 AM
90325278,39.4750626,-0.3754457,70,1390,20,2023.11.28 03:05:41.0 AM
90368221,39.4704867,-0.3899122,95,1300,14,2023.11.28 03:05:40.0 AM
90565009,39.4767396,-0.3740812,81,1500,19,2023.11.28 03:05:40.0 AM
90599434,39.4702946,-0.3632927,140,2200,16,2023.11.28 03:05:36.0 AM
90750668,39.4744991,-0.3802992,68,900,13,2023.11.28 03:05:32.0 AM
91076154,39.4695414,-0.3368824,90,780,9,2023.11.28 03:05:31.0 AM
90770981,39.4782127,-0.3801202,86,1150,13,2023.11.28 03:05:26.0 AM
90775872,39.4565703,-0.3730241,105,950,9,2023.11.28 03:05:21.0 AM
91076030,39.4616138,-0.37017,71,775,11,2023.11.28 03:05:21.0 AM
91075794,39.4721513,-0.3368476,90,849,9,2023.11.28 03:05:15.0 AM
91075739,39.4767977,-0.3791302,72,750,10,2023.11.28 03:05:15.0 AM
83586625,39.4744992,-0.3357052,110,750,7,2023.11.28 03:05:13.0 AM
90476985,39.4654535,-0.3752711,60,850,14,2023.11.28 03:05:13.0 AM
90477708,39.4651535,-0.3738711,55,800,15,2023.11.28 03:05:11.0 AM
90915330,39.4745259,-0.3706976,140,1990,14,2023.11.28 03:05:08.0 AM
83820344,39.4735534,-0.3535997,100,850,9,2023.11.28 03:05:06.0 AM
90766122,39.4652136,-0.3741573,50,900,18,2023.11.28 03:05:03.0 AM
90986851,39.4695921,-0.3690951,190,1750,9,2023.11.28 03:05:02.0 AM
91008445,39.4659998,-0.3640015,100,1000,10,2023.11.28 03:05:02.0 AM
91000896,39.4768456,-0.384648,67,800,12,2023.11.28 03:05:00.0 AM
88654126,39.4659463,-0.3777558,125,1000,8,2023.11.28 03:04:59.0 AM
89814806,39.4694368,-0.3728561,250,2750,11,2023.11.28 03:04:59.0 AM
91005461,39.4681539,-0.3893192,108,750,7,2023.11.28 03:04:59.0 AM
90988573,39.4656344,-0.3804726,115,1000,9,2023.11.28 03:04:59.0 AM
90573866,39.4681859,-0.3787001,120,1250,10,2023.11.28 03:04:59.0 AM
90230286,39.4661317,-0.3675189,130,1150,9,2023.11.28 03:04:59.0 AM
90990869,39.4964009,-0.3851942,123,1300,11,2023.11.28 03:04:58.0 AM
90865902,39.4745992,-0.3731954,95,850,9,2023.11.28 03:04:58.0 AM
91075160,39.4719401,-0.3313219,84,680,8,2023.11.28 03:04:58.0 AM
91074943,39.4680017,-0.3758114,211,3000,14,2023.11.28 03:04:58.0 AM
91074902,39.4660685,-0.3686112,169,1200,7,2023.11.28 03:04:50.0 AM
91074830,39.479138,-0.3732584,79,800,10,2023.11.28 03:04:50.0 AM
91074836,39.4695189,-0.3889017,115,900,8,2023.11.28 03:04:43.0 AM
91074797,39.462679,-0.3297871,150,2100,14,2023.11.28 03:04:40.0 AM
91074731,39.4714805,-0.3826156,82,650,8,2023.11.28 03:04:34.0 AM
91074646,39.4535376,-0.371847,200,1100,6,2023.11.28 03:04:34.0 AM
91074444,39.4725032,-0.3795932,219,2100,10,2023.11.28 03:04:34.0 AM
91074416,39.4650214,-0.3660927,140,1000,7,2023.11.28 03:04:33.0 AM
91074317,39.4736612,-0.3754157,148,950,6,2023.11.28 03:04:27.0 AM
91074277,39.4541885,-0.3886048,74,650,9,2023.11.28 03:04:27.0 AM
91074217,39.4645972,-0.3892182,105,750,7,2023.11.28 03:04:16.0 AM
82600667,39.4763938,-0.3543132,49,550,11,2023.11.28 03:04:10.0 AM
89883069,39.4621116,-0.3743131,60,750,13,2023.11.28 03:04:10.0 AM
83846520,39.4747271,-0.380905,55,600,11,2023.11.28 03:04:09.0 AM
91074148,39.4616584,-0.3734672,60,950,16,2023.11.28 03:04:09.0 AM
91074139,39.47991,-0.37967,44,700,16,2023.11.28 03:04:05.0 AM
91074104,39.4616584,-0.3734672,60,950,16,2023.11.28 03:04:05.0 AM
87222082,39.4621214,-0.3660927,140,1000,7,2023.11.28 03:04:01.0 AM
91074088,39.4907953,-0.3861483,70,600,9,2023.11.28 03:04:01.0 AM
87365931,39.4618698,-0.3648608,140,1000,7,2023.11.28 03:04:01.0 AM
91074067,39.4616584,-0.3734672,60,750,13,2023.11.28 03:04:00.0 AM
91074038,39.4630729,-0.3422051,91,900,10,2023.11.28 03:03:59.0 AM
91074037,39.4380233,-0.3903254,130,750,6,2023.11.28 03:03:59.0 AM
90573876,39.4706526,-0.3714155,165,1600,10,2023.11.28 03:03:55.0 AM
91073973,39.4533397,-0.4028162,115,680,6,2023.11.28 03:03:55.0 AM
91073948,39.4717832,-0.3870796,60,700,12,2023.11.28 03:03:55.0 AM
91073898,39.4771376,-0.3811014,45,680,15,2023.11.28 03:03:53.0 AM
91073882,39.4698444,-0.3304238,207,2000,10,2023.11.28 03:03:50.0 AM
91073874,39.4801375,-0.3834902,125,1300,10,2023.11.28 03:03:50.0 AM
91073836,39.4852671,-0.3903342,52,595,11,2023.11.28 03:03:46.0 AM
91073812,39.4741089,-0.4010316,80,750,9,2023.11.28 03:03:46.0 AM
91073806,39.469197,-0.3724067,52,710,14,2023.11.28 03:03:45.0 AM
91073764,39.4655597,-0.3661165,80,900,11,2023.11.28 03:03:43.0 AM
91073669,39.4728891,-0.3361358,84,800,10,2023.11.28 03:03:40.0 AM
91073547,39.4746419,-0.3950035,67,650,10,2023.11.28 03:03:39.0 AM
91073524,39.4709486,-0.3879221,115,950,8,2023.11.28 03:03:39.0 AM
91073537,39.470203,-0.4002067,80,600,8,2023.11.28 03:03:39.0 AM
91073520,39.4693748,-0.3784314,77,800,10,2023.11.28 03:03:39.0 AM
91073404,39.471679,-0.3837193,56,750,13,2023.11.28 03:03:37.0 AM
91073376,39.4723041,-0.3822458,75,850,11,2023.11.28 03:03:37.0 AM
91073359,39.459923,-0.3627732,77,600,8,2023.11.28 03:03:34.0 AM
91073282,39.48896,-0.3761295,109,900,8,2023.11.28 03:03:31.0 AM
91073190,39.4689928,-0.377784,136,1300,10,2023.11.28 03:03:31.0 AM
91073138,39.4735882,-0.3845838,96,800,8,2023.11.28 03:03:31.0 AM
91073046,39.4837771,-0.3595167,65,700,11,2023.11.28 03:03:27.0 AM
91072922,39.4533051,-0.3624517,95,820,9,2023.11.28 03:03:25.0 AM
91072868,39.4762233,-0.3619675,93,900,10,2023.11.28 03:03:25.0 AM
39542197,39.4702996,-0.3750399,85,990,12,2023.11.28 03:03:25.0 AM
85878272,39.4786757,-0.3648334,77,800,10,2023.11.28 03:03:24.0 AM
86290312,39.4781564,-0.3642679,85,1100,13,2023.11.28 03:03:24.0 AM
91072645,39.4689206,-0.3746835,60,900,15,2023.11.28 03:03:14.0 AM
91072558,39.4731259,-0.3714976,133,2200,17,2023.11.28 03:03:14.0 AM
89384268,39.4802524,-0.3595447,150,850,6,2023.11.28 03:03:13.0 AM
91072042,39.4875102,-0.3967619,90,675,8,2023.11.28 03:03:13.0 AM
90785731,39.4729886,-0.372764,70,900,13,2023.11.28 03:03:10.0 AM
91071869,39.4701498,-0.3771094,145,1400,10,2023.11.28 03:03:08.0 AM
91071864,39.4631429,-0.3738209,108,750,7,2023.11.28 03:03:06.0 AM
91071673,39.4746572,-0.3593152,105,750,7,2023.11.28 03:03:03.0 AM
91071426,39.4602759,-0.3718873,70,700,10,2023.11.28 03:03:03.0 AM
91071327,39.4683486,-0.3880221,105,950,9,2023.11.28 03:03:01.0 AM
90248324,39.4748516,-0.3847838,60,650,11,2023.11.28 03:02:57.0 AM
91071212,39.4606829,-0.388631,75,650,9,2023.11.28 03:02:52.0 AM
91071043,39.4720971,-0.3537835,75,750,10,2023.11.28 03:02:52.0 AM
91070714,39.484111,-0.4029543,100,700,7,2023.11.28 03:02:52.0 AM
91069995,39.4716518,-0.3785692,80,900,11,2023.11.28 03:02:51.0 AM
91069729,39.4644214,-0.3679927,110,1200,11,2023.11.28 03:02:50.0 AM
85095160,39.458258,-0.3778849,95,650,7,2023.11.28 03:02:50.0 AM
91069173,39.4840331,-0.3905695,180,1200,7,2023.11.28 03:02:50.0 AM
91069158,39.474141,-0.3805317,51,650,13,2023.11.28 03:02:47.0 AM
91069080,39.4749098,-0.3473047,110,1100,10,2023.11.28 03:02:47.0 AM
91069070,39.4756747,-0.3887636,156,1200,8,2023.11.28 03:02:45.0 AM
91069000,39.4883237,-0.3780902,95,650,7,2023.11.28 03:02:42.0 AM
91068983,39.4693279,-0.3482338,90,695,8,2023.11.28 03:02:40.0 AM
82786438,39.4619288,-0.3818026,126,999,8,2023.11.28 03:02:38.0 AM
83898536,39.4914628,-0.3990874,75,799,11,2023.11.28 03:02:37.0 AM
84299255,39.4609609,-0.3630225,120,750,6,2023.11.28 03:02:37.0 AM
84299878,39.4719895,-0.3717052,110,899,8,2023.11.28 03:02:34.0 AM
87324022,39.4787118,-0.3820635,115,899,8,2023.11.28 03:02:34.0 AM
87916656,39.4779548,-0.3812176,60,650,11,2023.11.28 03:02:29.0 AM
90865280,39.4757228,-0.3705452,120,899,7,2023.11.28 03:02:29.0 AM
90945706,39.4611628,-0.3987886,60,650,11,2023.11.28 03:02:27.0 AM
90991146,39.4561361,-0.3770851,100,800,8,2023.11.28 03:02:27.0 AM
90999333,39.4910798,-0.3917219,80,699,9,2023.11.28 03:02:27.0 AM
91039426,39.4544512,-0.3644276,103,820,8,2023.11.28 03:02:24.0 AM
90956206,39.4906891,-0.3885151,60,499,8,2023.11.28 03:02:23.0 AM
91068780,39.4678494,-0.3754907,82,850,10,2023.11.28 03:02:23.0 AM
91068645,39.4740538,-0.3505421,120,1100,9,2023.11.28 03:02:11.0 AM
91068617,39.4785889,-0.3777251,55,750,14,2023.11.28 03:02:06.0 AM
90971625,39.4721981,-0.3862542,98,850,9,2023.11.28 03:02:06.0 AM
91068181,39.4670831,-0.3804617,60,600,10,2023.11.28 03:02:04.0 AM
91068190,39.4755065,-0.3573971,119,1200,10,2023.11.28 03:02:04.0 AM
91068169,39.4658914,-0.3845541,100,725,7,2023.11.28 03:02:01.0 AM
91068105,39.4661061,-0.3683319,147,1300,9,2023.11.28 03:02:01.0 AM
91068094,39.4646038,-0.3479978,80,550,7,2023.11.28 03:01:54.0 AM
91068083,39.4651859,-0.3896104,74,700,9,2023.11.28 03:01:52.0 AM
91067875,39.4683222,-0.3739746,180,1800,10,2023.11.28 03:01:52.0 AM
91067877,39.4862512,-0.3961694,146,1000,7,2023.11.28 03:01:48.0 AM
91067844,39.4690696,-0.3751736,52,950,18,2023.11.28 03:01:48.0 AM
91067835,39.4661676,-0.3376026,65,600,9,2023.11.28 03:01:44.0 AM
91067816,39.4720231,-0.3704349,70,750,11,2023.11.28 03:01:44.0 AM
91067813,39.4577095,-0.3685344,103,990,10,2023.11.28 03:01:41.0 AM
91067747,39.4616911,-0.3723508,80,820,10,2023.11.28 03:01:41.0 AM
91067740,39.4672641,-0.3883606,140,850,6,2023.11.28 03:01:41.0 AM
91067702,39.4695971,-0.3764422,71,900,13,2023.11.28 03:01:41.0 AM
91067691,39.4730971,-0.3775422,50,650,13,2023.11.28 03:01:41.0 AM
91067650,39.4625917,-0.3406035,80,1000,13,2023.11.28 03:01:39.0 AM
91067633,39.4788333,-0.3900078,120,1100,9,2023.11.28 03:01:39.0 AM
91067638,39.4630821,-0.3736792,240,1500,6,2023.11.28 03:01:38.0 AM
91067629,39.4734523,-0.3707932,88,1200,14,2023.11.28 03:01:30.0 AM
91067564,39.454332,-0.3738303,91,890,10,2023.11.28 03:01:30.0 AM
91067549,39.4613237,-0.3853796,81,630,8,2023.11.28 03:01:30.0 AM
91067521,39.4784965,-0.3558818,112,900,8,2023.11.28 03:01:30.0 AM
91067415,39.4724011,-0.3894446,70,550,8,2023.11.28 03:01:30.0 AM
91067333,39.4647889,-0.3266949,75,620,8,2023.11.28 03:01:30.0 AM
91067258,39.4542835,-0.3771882,94,980,10,2023.11.28 03:01:30.0 AM
91067122,39.4719817,-0.3816364,75,700,9,2023.11.28 03:01:27.0 AM
91067082,39.4904542,-0.3992918,80,650,8,2023.11.28 03:01:27.0 AM
91067024,39.4766172,-0.3247236,80,600,8,2023.11.28 03:01:27.0 AM
91067023,39.45665,-0.3552074,67,700,10,2023.11.28 03:01:26.0 AM
91066981,39.4761017,-0.3521681,95,1000,11,2023.11.28 03:01:26.0 AM
91066925,39.471997,-0.3726067,60,800,13,2023.11.28 03:01:25.0 AM
91066908,39.4908891,-0.3607602,138,1100,8,2023.11.28 03:01:23.0 AM
91066861,39.4511219,-0.3912132,90,500,6,2023.11.28 03:01:23.0 AM
91066816,39.4722254,-0.3557442,107,900,8,2023.11.28 03:01:19.0 AM
91066772,39.490727,-0.3997691,54,700,13,2023.11.28 03:01:19.0 AM
91066612,39.4398068,-0.3892157,102,750,7,2023.11.28 03:01:18.0 AM
91066605,39.4859603,-0.3785458,59,675,11,2023.11.28 03:01:14.0 AM
81239700,39.4579048,-0.3675586,114,700,6,2023.11.28 03:01:14.0 AM
91066328,39.4753121,-0.3524688,90,719,8,2023.11.28 03:01:13.0 AM
91066254,39.4671526,-0.3711155,160,1600,10,2023.11.28 03:01:08.0 AM
91066231,39.4777869,-0.3777452,118,1350,11,2023.11.28 03:01:07.0 AM
81435148,39.4866575,-0.389854,61,550,9,2023.11.28 03:01:06.0 AM
91066201,39.4553595,-0.3556528,110,1495,14,2023.11.28 03:01:04.0 AM
91066146,39.4444072,-0.3921772,82,650,8,2023.11.28 03:01:01.0 AM
91065940,39.4727498,-0.3772094,150,1430,10,2023.11.28 03:00:57.0 AM
91065938,39.4716194,-0.3353615,76,675,9,2023.11.28 03:00:57.0 AM
91065934,39.4616818,-0.356189,90,1250,14,2023.11.28 03:00:57.0 AM
91065856,39.4601255,-0.3751964,85,750,9,2023.11.28 03:00:50.0 AM
91065775,39.4712321,-0.3781936,44,695,16,2023.11.28 03:00:50.0 AM
86599663,39.4616527,-0.3514465,131,1900,15,2023.11.28 03:00:46.0 AM
91065737,39.4740763,-0.3460149,90,749,8,2023.11.28 03:00:46.0 AM
91065657,39.467933,-0.3833394,50,800,16,2023.11.28 03:00:46.0 AM
91065628,39.4665534,-0.3470974,70,650,9,2023.11.28 03:00:44.0 AM
90616264,39.4660685,-0.3693112,151,1300,9,2023.11.28 03:00:43.0 AM
91065262,39.4707723,-0.3395997,139,999,7,2023.11.28 03:00:42.0 AM
91065202,39.4658914,-0.3851541,110,725,7,2023.11.28 03:00:42.0 AM
37159045,39.4639185,-0.3710449,70,850,12,2023.11.28 03:00:42.0 AM
91065066,39.468371,-0.3560842,140,890,6,2023.11.28 03:00:42.0 AM
91065065,39.4680921,-0.3678951,208,1750,8,2023.11.28 03:00:39.0 AM
91065040,39.4705086,-0.3766408,55,780,14,2023.11.28 03:00:39.0 AM
91065037,39.4727098,-0.3523014,110,889,8,2023.11.28 03:00:39.0 AM
91064942,39.4872599,-0.3920826,98,600,6,2023.11.28 03:00:31.0 AM
91064940,39.4600527,-0.3523465,150,1350,9,2023.11.28 03:00:29.0 AM
29433933,39.4591674,-0.334332,99,699,7,2023.11.28 03:00:27.0 AM
91064721,39.4702454,-0.3578952,135,999,7,2023.11.28 03:00:27.0 AM
91064708,39.4577913,-0.3680213,55,650,12,2023.11.28 03:00:26.0 AM
91064660,39.4633994,-0.3759815,200,1200,6,2023.11.28 03:00:26.0 AM
91064528,39.4537878,-0.3520714,90,989,11,2023.11.28 03:00:26.0 AM
91064399,39.469497,-0.3743067,55,630,11,2023.11.28 03:00:17.0 AM
91064265,39.4634282,-0.3734344,50,900,18,2023.11.28 03:00:17.0 AM
91064187,39.4599674,-0.3759402,128,800,6,2023.11.28 03:00:16.0 AM
91064137,39.4607911,-0.3740508,70,750,11,2023.11.28 03:00:16.0 AM
91064136,39.4942572,-0.3962527,90,720,8,2023.11.28 03:00:16.0 AM
91064104,39.468597,-0.3720067,65,700,11,2023.11.28 03:00:16.0 AM
91064085,39.4460331,-0.3887929,115,950,8,2023.11.28 03:00:14.0 AM
86603962,39.4600112,-0.3371955,51,530,10,2023.11.28 03:00:14.0 AM
90108761,39.4531529,-0.3874569,60,595,10,2023.11.28 03:00:11.0 AM
90471504,39.4514081,-0.3320123,69,595,9,2023.11.28 03:00:00.0 AM
91063903,39.4773361,-0.3613424,70,600,9,2023.11.28 02:59:59.0 AM
91063854,39.4622861,-0.3772973,80,650,8,2023.11.28 02:59:59.0 AM
91063848,39.478728,-0.3516912,73,650,9,2023.11.28 02:59:58.0 AM
91063799,39.4596476,-0.3747178,128,1100,9,2023.11.28 02:59:58.0 AM
91063743,39.4724154,-0.384528,87,850,10,2023.11.28 02:59:58.0 AM
91063638,39.470897,-0.3748067,40,620,16,2023.11.28 02:59:57.0 AM
89707675,39.4761594,-0.37651,170,2200,13,2023.11.28 02:59:55.0 AM
90473258,39.4738742,-0.3789352,112,1100,10,2023.11.28 02:59:52.0 AM
91063627,39.4734299,-0.3755875,50,750,15,2023.11.28 02:59:52.0 AM
90968342,39.4774913,-0.3774261,110,1200,11,2023.11.28 02:59:52.0 AM
40353517,39.4941307,-0.374247,120,700,6,2023.11.28 02:59:51.0 AM
91063451,39.4758098,-0.3495047,120,1100,9,2023.11.28 02:59:51.0 AM
91063449,39.4865556,-0.3796299,108,750,7,2023.11.28 02:59:48.0 AM
91063395,39.4718117,-0.3740208,44,710,16,2023.11.28 02:59:46.0 AM
91063441,39.4876237,-0.3800902,88,650,7,2023.11.28 02:59:46.0 AM
91063440,39.4837175,-0.36247,120,500,4,2023.11.28 02:59:39.0 AM
90385108,39.4733372,-0.3980014,90,660,7,2023.11.28 02:59:39.0 AM
90773323,39.4703293,-0.3474495,85,690,8,2023.11.28 02:59:37.0 AM
90930898,39.4588167,-0.3888862,95,750,8,2023.11.28 02:59:37.0 AM
84643289,39.4656218,-0.3761313,110,850,8,2023.11.28 02:59:35.0 AM
91012857,39.4725107,-0.3546806,54,550,10,2023.11.28 02:59:29.0 AM
91063407,39.4596601,-0.37364,110,1000,9,2023.11.28 02:59:28.0 AM
91063226,39.4656169,-0.3832574,160,950,6,2023.11.28 02:59:27.0 AM
91063176,39.4680894,-0.374578,150,1200,8,2023.11.28 02:59:26.0 AM
89307733,39.4719404,-0.3863289,55,550,10,2023.11.28 02:59:26.0 AM
90764676,39.4718616,-0.3381596,90,700,8,2023.11.28 02:59:24.0 AM
90816825,39.4589995,-0.3883359,90,675,8,2023.11.28 02:59:23.0 AM
90836643,39.4766407,-0.359436,70,675,10,2023.11.28 02:59:22.0 AM
90875728,39.4793668,-0.3975761,116,790,7,2023.11.28 02:59:22.0 AM
90939473,39.4713121,-0.3648017,90,900,10,2023.11.28 02:59:19.0 AM
90956415,39.4834912,-0.3292548,65,690,11,2023.11.28 02:59:19.0 AM
90970385,39.4639128,-0.3567491,70,900,13,2023.11.28 02:59:16.0 AM
90981639,39.4899416,-0.3982011,90,890,10,2023.11.28 02:59:16.0 AM
91052673,39.4678249,-0.4022553,98,690,7,2023.11.28 02:59:16.0 AM
91061049,39.4695459,-0.3398117,98,900,9,2023.11.28 02:59:14.0 AM
88906531,39.4603762,-0.3699738,97,850,9,2023.11.28 02:59:12.0 AM
90920378,39.4605417,-0.3830085,129,850,7,2023.11.28 02:59:12.0 AM
90934805,39.4539836,-0.3615565,90,850,9,2023.11.28 02:59:07.0 AM
91061669,39.4860681,-0.3759665,71,750,11,2023.11.28 02:59:07.0 AM
91061633,39.4815544,-0.3797383,75,890,12,2023.11.28 02:59:06.0 AM
91061562,39.4694375,-0.3678508,170,1900,11,2023.11.28 02:59:06.0 AM
91061469,39.4629214,-0.3668927,135,1400,10,2023.11.28 02:59:02.0 AM
91060846,39.4652063,-0.3711395,160,1600,10,2023.11.28 02:59:00.0 AM
91059897,39.4685234,-0.375597,52,650,13,2023.11.28 02:59:00.0 AM
91059629,39.4634127,-0.3722812,90,750,8,2023.11.28 02:59:00.0 AM
91055809,39.4925477,-0.3678015,80,875,11,2023.11.28 02:59:00.0 AM
91055114,39.4656771,-0.3653665,85,850,10,2023.11.28 02:59:00.0 AM
91055090,39.4644532,-0.3645428,120,850,7,2023.11.28 02:58:58.0 AM
91054429,39.4667902,-0.3746931,135,1150,9,2023.11.28 02:58:58.0 AM
91054108,39.4712406,-0.3419173,94,900,10,2023.11.28 02:58:58.0 AM
91053745,39.4642263,-0.3659916,140,1100,8,2023.11.28 02:58:55.0 AM
91053343,39.4873691,-0.3683266,121,665,5,2023.11.28 02:58:55.0 AM
91053119,39.4890733,-0.365852,130,900,7,2023.11.28 02:58:54.0 AM
91052302,39.4578715,-0.3884727,71,650,9,2023.11.28 02:58:54.0 AM
91052047,39.4674004,-0.394008,103,775,8,2023.11.28 02:58:54.0 AM
91051978,39.4527053,-0.3920828,115,750,7,2023.11.28 02:58:54.0 AM
91051902,39.4597784,-0.4131737,100,799,8,2023.11.28 02:58:54.0 AM
91051288,39.4744386,-0.3762893,45,525,12,2023.11.28 02:58:53.0 AM
91050658,39.4723958,-0.389282,75,690,9,2023.11.28 02:58:53.0 AM
91050520,39.4724098,-0.3504047,136,1100,8,2023.11.28 02:58:52.0 AM
91045023,39.4789989,-0.32889,67,690,10,2023.11.28 02:58:52.0 AM
89439318,39.4556712,-0.343118,67,750,11,2023.11.28 02:58:52.0 AM
91043865,39.4568712,-0.344118,67,750,11,2023.11.28 02:58:46.0 AM
91042302,39.465357,-0.3328485,97,650,7,2023.11.28 02:58:43.0 AM
91041992,39.4559214,-0.3755224,120,800,7,2023.11.28 02:58:40.0 AM
91041712,39.485097,-0.3667075,80,800,10,2023.11.28 02:58:40.0 AM
91041233,39.4657694,-0.3485974,53,600,11,2023.11.28 02:58:37.0 AM
91041248,39.4663694,-0.3480974,53,600,11,2023.11.28 02:58:37.0 AM
91041247,39.482562,-0.385387,65,650,10,2023.11.28 02:58:37.0 AM
91041232,39.4853987,-0.3723177,100,700,7,2023.11.28 02:58:37.0 AM
91041128,39.4907236,-0.35895,82,750,9,2023.11.28 02:58:33.0 AM
91041036,39.477651,-0.3657634,216,1850,9,2023.11.28 02:58:33.0 AM
91040598,39.458113,-0.3733724,110,1000,9,2023.11.28 02:58:33.0 AM
91039636,39.44164,-0.3913037,85,630,7,2023.11.28 02:58:30.0 AM
91038978,39.46099,-0.3831608,80,600,8,2023.11.28 02:58:30.0 AM
90904108,39.4746088,-0.3792448,116,1200,10,2023.11.28 02:58:29.0 AM
91035943,39.4591659,-0.384511,140,850,6,2023.11.28 02:58:29.0 AM
91035873,39.4680645,-0.3650953,129,1500,12,2023.11.28 02:58:25.0 AM
91035327,39.4753098,-0.3496047,136,1100,8,2023.11.28 02:58:23.0 AM
89274325,39.4724117,-0.3737208,44,710,16,2023.11.28 02:58:23.0 AM
91035269,39.4693096,-0.36846,45,650,14,2023.11.28 02:58:21.0 AM
91035079,39.4863935,-0.3730708,60,700,12,2023.11.28 02:58:16.0 AM
91034875,39.4756098,-0.3481047,120,1100,9,2023.11.28 02:58:15.0 AM
91034460,39.4802027,-0.3552642,200,1500,8,2023.11.28 02:58:15.0 AM
91034127,39.4539051,-0.3631517,87,820,9,2023.11.28 02:58:15.0 AM
91033980,39.4503978,-0.3935245,83,750,9,2023.11.28 02:58:14.0 AM
91033949,39.4728072,-0.3784049,128,2200,17,2023.11.28 02:58:14.0 AM
91033576,39.4652471,-0.3889267,110,950,9,2023.11.28 02:58:11.0 AM
91033470,39.4831189,-0.3823436,100,700,7,2023.11.28 02:58:05.0 AM
28640744,39.4784945,-0.3786909,92,900,10,2023.11.28 02:58:04.0 AM
91033224,39.4546996,-0.3895783,73,650,9,2023.11.28 02:58:04.0 AM
91033049,39.4541112,-0.3854086,61,600,10,2023.11.28 02:58:03.0 AM
91033048,39.4741167,-0.3834109,100,800,8,2023.11.28 02:58:01.0 AM
91032925,39.4632782,-0.3705964,102,875,9,2023.11.28 02:58:00.0 AM
91032902,39.4772869,-0.3748452,118,1350,11,2023.11.28 02:58:00.0 AM
91032040,39.4707629,-0.3739452,80,1000,13,2023.11.28 02:57:58.0 AM
91031898,39.4819337,-0.3278054,66,850,13,2023.11.28 02:57:58.0 AM
91031889,39.45755,-0.3573074,86,950,11,2023.11.28 02:57:58.0 AM
91031513,39.460972,-0.3886027,78,675,9,2023.11.28 02:57:58.0 AM
91031483,39.47869,-0.37874,130,1350,10,2023.11.28 02:57:58.0 AM
91031460,39.4951589,-0.3594596,94,850,9,2023.11.28 02:57:57.0 AM
91031443,39.472787,-0.3549224,55,625,11,2023.11.28 02:57:57.0 AM
91031085,39.4708056,-0.3915291,110,865,8,2023.11.28 02:57:55.0 AM
91031059,39.4571302,-0.3741613,160,850,5,2023.11.28 02:57:54.0 AM
91030519,39.4773136,-0.3524078,150,1200,8,2023.11.28 02:57:53.0 AM
91030510,39.4751125,-0.3510539,150,1200,8,2023.11.28 02:57:52.0 AM
84030811,39.4743612,-0.3632167,225,2100,9,2023.11.28 02:57:52.0 AM
91049418,39.4616724,-0.3904747,94,700,7,2023.11.28 02:57:52.0 AM
89094543,39.4670805,-0.3525218,92,799,9,2023.11.28 02:57:52.0 AM
90987794,39.4678928,-0.378184,136,1300,10,2023.11.28 02:57:49.0 AM
90967237,39.4576399,-0.3701197,61,600,10,2023.11.28 02:57:48.0 AM
91010584,39.4592379,-0.3884999,97,590,6,2023.11.28 02:57:47.0 AM
90987394,39.4658914,-0.3867541,100,725,7,2023.11.28 02:57:47.0 AM
91034193,39.4838869,-0.3820389,100,750,8,2023.11.28 02:57:47.0 AM
91036784,39.470535,-0.3782066,45,490,11,2023.11.28 02:57:47.0 AM
90784534,39.4789193,-0.3571098,90,800,9,2023.11.28 02:57:44.0 AM
91015723,39.4609601,-0.37434,110,1000,9,2023.11.28 02:57:44.0 AM
89094271,39.4670805,-0.3525218,101,867,9,2023.11.28 02:57:40.0 AM
89094295,39.4670805,-0.3525218,100,820,8,2023.11.28 02:57:40.0 AM
89094320,39.4670805,-0.3525218,96,839,9,2023.11.28 02:57:39.0 AM
91075156,39.4848125,-0.3646011,80,750,9,2023.11.28 02:57:39.0 AM
90934538,39.4671452,-0.3426416,75,690,9,2023.11.28 02:57:39.0 AM
91022026,39.49478,-0.39297,50,600,12,2023.11.28 02:57:36.0 AM
90627345,39.4686267,-0.3721884,250,3000,12,2023.11.28 02:57:36.0 AM
86991088,39.4850979,-0.3650904,140,1600,11,2023.11.28 02:57:36.0 AM
39130231,39.4740058,-0.3767942,187,1650,9,2023.11.28 02:57:34.0 AM
90209356,39.4730723,-0.377601,249,1700,7,2023.11.28 02:57:34.0 AM
86669485,39.4730221,-0.353407,75,950,13,2023.11.28 02:57:25.0 AM
33781035,39.4692697,-0.3788101,140,900,6,2023.11.28 02:57:25.0 AM
40530694,39.4696279,-0.3806146,195,1300,7,2023.11.28 02:57:20.0 AM
86235983,39.4611697,-0.3871403,75,850,11,2023.11.28 02:57:16.0 AM
89665312,39.4697487,-0.3344821,85,1000,12,2023.11.28 02:56:49.0 AM
90182461,39.4443368,-0.3703352,119,950,8,2023.11.28 02:57:15.0 AM
87085461,39.4658031,-0.3695515,221,2500,11,2023.11.28 02:57:15.0 AM
563826,39.470846,-0.375144,81,900,11,2023.11.28 02:57:10.0 AM
90167272,39.4720414,-0.3787964,75,900,12,2023.11.28 02:57:10.0 AM
91004318,39.4641004,-0.3896226,116,750,6,2023.11.28 02:57:06.0 AM
